category,cost ,material,materialpreference,shelflifemonths,size,sustainabilityscore,volumeinlitres
Gardening Supplies Packaging,51.87,Biodegradable Foam,Biodegradable,34,Small,0.9,10
Gardening Supplies Packaging,48.19,Biodegradable Foam,Biodegradable,25,Small,0.8,10
Gardening Supplies Packaging,40.59,Paper,Recyclable,9,Large,0.9,2
Gardening Supplies Packaging,3.08,Recycled Cardboard,Recyclable,2,Small,1,1
Gardening Supplies Packaging,18.25,Aluminum,Recyclable,3,Large,0.95,1
Gardening Supplies Packaging,21.63,Aluminum,Recyclable,4,Large,0.85,1
Gardening Supplies Packaging,3.38,Recycled Cardboard,Recyclable,2,Small,1,0.5
Gardening Supplies Packaging,20.3,Aluminum,Recyclable,7,Medium,0.7,2
Gardening Supplies Packaging,198.37,Biodegradable Plastic,Biodegradable,18,Large,0.85,10
Gardening Supplies Packaging,41.53,Paper,Recyclable,8,Large,0.8,2
Gardening Supplies Packaging,99.4,Biodegradable Plastic,Biodegradable,12,Large,0.9,5
Gardening Supplies Packaging,400.17,Glass,Recyclable,52,Large,1,20
Gardening Supplies Packaging,51.79,Aluminum,Recyclable,39,Small,0.85,10
Gardening Supplies Packaging,99.17,Biodegradable Plastic,Biodegradable,22,Medium,0.8,10
Gardening Supplies Packaging,18.53,Aluminum,Recyclable,1,Large,0.7,1
Gardening Supplies Packaging,99.53,Paper,Recyclable,14,Medium,0.95,10
Gardening Supplies Packaging,101.52,Paper,Recyclable,15,Large,0.9,5
Gardening Supplies Packaging,20.09,Paper,Recyclable,2,Medium,0.7,2
Gardening Supplies Packaging,20.55,Recycled Cardboard,Recyclable,4,Large,0.8,1
Gardening Supplies Packaging,11.99,Aluminum,Recyclable,1,Large,0.9,0.5
Gardening Supplies Packaging,9.53,Biodegradable Foam,Biodegradable,2,Large,0.9,0.5
Gardening Supplies Packaging,6.04,Biodegradable Plastic,Biodegradable,1,Small,0.85,1
Gardening Supplies Packaging,398.58,Biodegradable Plastic,Biodegradable,85,Large,0.7,20
Gardening Supplies Packaging,398.37,Aluminum,Recyclable,51,Large,0.95,20
Gardening Supplies Packaging,20.04,Biodegradable Foam,Biodegradable,6,Medium,0.9,2
Gardening Supplies Packaging,5.04,Aluminum,Recyclable,2,Medium,0.9,0.5
Gardening Supplies Packaging,99.41,Recycled Cardboard,Recyclable,33,Medium,1,10
Gardening Supplies Packaging,48.1,Recycled Cardboard,Recyclable,9,Medium,1,5
Gardening Supplies Packaging,200.4,Aluminum,Recyclable,26,Large,0.85,10
Gardening Supplies Packaging,3.97,Biodegradable Foam,Biodegradable,2,Small,0.9,1
Gardening Supplies Packaging,11.82,Recycled Cardboard,Recyclable,9,Small,0.8,2
Gardening Supplies Packaging,18.72,Glass,Recyclable,8,Medium,0.85,2
Gardening Supplies Packaging,400.17,Biodegradable Plastic,Biodegradable,82,Large,1,20
Gardening Supplies Packaging,4.8,Aluminum,Recyclable,4,Small,0.85,1
Gardening Supplies Packaging,50.72,Biodegradable Plastic,Biodegradable,49,Small,0.8,10
Gardening Supplies Packaging,9.56,Biodegradable Foam,Biodegradable,2,Large,0.7,0.5
Gardening Supplies Packaging,98.64,Glass,Recyclable,38,Medium,0.95,10
Gardening Supplies Packaging,18.59,Glass,Recyclable,4,Large,0.7,1
Gardening Supplies Packaging,6.81,Glass,Recyclable,3,Small,0.95,1
Gardening Supplies Packaging,5.54,Biodegradable Foam,Biodegradable,2,Medium,0.7,0.5
Gardening Supplies Packaging,41.83,Paper,Recyclable,8,Large,0.85,2
Gardening Supplies Packaging,10.9,Recycled Cardboard,Recyclable,6,Small,0.95,2
Gardening Supplies Packaging,198.67,Aluminum,Recyclable,30,Large,0.85,10
Gardening Supplies Packaging,198.95,Recycled Cardboard,Recyclable,89,Medium,0.7,20
Gardening Supplies Packaging,8.15,Glass,Recyclable,5,Medium,0.95,1
Gardening Supplies Packaging,10.91,Glass,Recyclable,1,Large,1,0.5
Gardening Supplies Packaging,6.79,Paper,Recyclable,2,Medium,0.7,0.5
Gardening Supplies Packaging,98.61,Paper,Recyclable,47,Medium,1,10
Gardening Supplies Packaging,11.78,Recycled Cardboard,Recyclable,9,Small,0.85,2
Gardening Supplies Packaging,51.75,Aluminum,Recyclable,6,Medium,1,5
Gardening Supplies Packaging,20.31,Biodegradable Plastic,Biodegradable,1,Large,0.7,1
Gardening Supplies Packaging,99.55,Biodegradable Foam,Biodegradable,28,Medium,0.7,10
Gardening Supplies Packaging,8.46,Biodegradable Foam,Biodegradable,4,Medium,0.9,1
Gardening Supplies Packaging,10.18,Glass,Recyclable,3,Medium,0.9,1
Gardening Supplies Packaging,199.28,Glass,Recyclable,100,Medium,0.8,20
Gardening Supplies Packaging,2.34,Glass,Recyclable,1,Small,0.95,0.5
Gardening Supplies Packaging,48.05,Glass,Recyclable,17,Medium,1,5
Gardening Supplies Packaging,199.14,Aluminum,Recyclable,39,Large,0.8,10
Gardening Supplies Packaging,19.68,Aluminum,Recyclable,8,Medium,0.8,2
Gardening Supplies Packaging,198.49,Glass,Recyclable,44,Medium,1,20
Gardening Supplies Packaging,2.58,Biodegradable Plastic,Biodegradable,2,Small,0.7,0.5
Gardening Supplies Packaging,19.75,Biodegradable Foam,Biodegradable,2,Medium,1,2
Gardening Supplies Packaging,20.43,Biodegradable Foam,Biodegradable,3,Large,0.9,1
Gardening Supplies Packaging,23.04,Biodegradable Plastic,Biodegradable,21,Small,0.7,5
Gardening Supplies Packaging,98.37,Biodegradable Foam,Biodegradable,16,Large,0.95,5
Gardening Supplies Packaging,400.73,Biodegradable Foam,Biodegradable,58,Large,0.7,20
Gardening Supplies Packaging,4.56,Paper,Recyclable,1,Medium,1,0.5
Gardening Supplies Packaging,10.1,Aluminum,Recyclable,1,Large,0.7,0.5
Gardening Supplies Packaging,400.02,Aluminum,Recyclable,63,Large,0.85,20
Gardening Supplies Packaging,100.18,Recycled Cardboard,Recyclable,23,Large,0.7,5
Gardening Supplies Packaging,50.82,Biodegradable Foam,Biodegradable,41,Small,0.9,10
Gardening Supplies Packaging,2.56,Paper,Recyclable,1,Small,0.8,0.5
Gardening Supplies Packaging,18.23,Aluminum,Recyclable,4,Large,0.9,1
Gardening Supplies Packaging,100.42,Biodegradable Plastic,Biodegradable,16,Medium,1,10
Gardening Supplies Packaging,11.83,Glass,Recyclable,2,Large,1,0.5
Gardening Supplies Packaging,49.89,Paper,Recyclable,41,Small,0.7,10
Gardening Supplies Packaging,201.39,Recycled Cardboard,Recyclable,45,Medium,0.9,20
Gardening Supplies Packaging,5.49,Paper,Recyclable,1,Small,0.9,1
Gardening Supplies Packaging,98.72,Aluminum,Recyclable,85,Small,0.8,20
Gardening Supplies Packaging,400.55,Paper,Recyclable,38,Large,0.8,20
Gardening Supplies Packaging,48.27,Glass,Recyclable,24,Medium,0.9,5
Gardening Supplies Packaging,3.27,Biodegradable Plastic,Biodegradable,3,Small,1,1
Gardening Supplies Packaging,200.6,Biodegradable Foam,Biodegradable,37,Large,0.7,10
Gardening Supplies Packaging,38.05,Aluminum,Recyclable,4,Large,1,2
Gardening Supplies Packaging,18.16,Glass,Recyclable,5,Large,1,1
Gardening Supplies Packaging,3.05,Aluminum,Recyclable,2,Small,0.95,0.5
Gardening Supplies Packaging,48.57,Recycled Cardboard,Recyclable,15,Small,0.95,10
Gardening Supplies Packaging,10.85,Aluminum,Recyclable,3,Medium,1,1
Gardening Supplies Packaging,9.03,Glass,Recyclable,10,Small,0.85,2
Gardening Supplies Packaging,48.88,Biodegradable Foam,Biodegradable,30,Small,0.95,10
Gardening Supplies Packaging,20.18,Glass,Recyclable,2,Large,0.7,1
Gardening Supplies Packaging,98.97,Biodegradable Plastic,Biodegradable,25,Medium,0.95,10
Gardening Supplies Packaging,201.07,Recycled Cardboard,Recyclable,86,Medium,0.7,20
Gardening Supplies Packaging,23.95,Biodegradable Plastic,Biodegradable,14,Small,0.85,5
Gardening Supplies Packaging,50.39,Biodegradable Plastic,Biodegradable,19,Medium,0.9,5
Gardening Supplies Packaging,9.71,Paper,Recyclable,8,Small,0.95,2
Gardening Supplies Packaging,19.84,Recycled Cardboard,Recyclable,3,Large,1,1
Gardening Supplies Packaging,100.18,Biodegradable Foam,Biodegradable,10,Large,0.95,5
Gardening Supplies Packaging,3.61,Paper,Recyclable,3,Small,1,1
Gardening Supplies Packaging,26.31,Glass,Recyclable,16,Small,0.85,5
Gardening Supplies Packaging,201.23,Glass,Recyclable,89,Medium,1,20
Gardening Supplies Packaging,200.81,Glass,Recyclable,13,Large,0.95,10
Gardening Supplies Packaging,10.65,Biodegradable Plastic,Biodegradable,7,Small,0.95,2
Gardening Supplies Packaging,201.02,Paper,Recyclable,41,Medium,0.85,20
Gardening Supplies Packaging,5.58,Biodegradable Plastic,Biodegradable,1,Medium,0.8,0.5
Gardening Supplies Packaging,101.76,Biodegradable Foam,Biodegradable,64,Small,0.85,20
Gardening Supplies Packaging,23.48,Paper,Recyclable,10,Small,0.8,5
Gardening Supplies Packaging,25.11,Aluminum,Recyclable,5,Small,0.95,5
Gardening Supplies Packaging,101.6,Biodegradable Plastic,Biodegradable,11,Medium,1,10
Gardening Supplies Packaging,101.1,Biodegradable Foam,Biodegradable,15,Large,1,5
Gardening Supplies Packaging,23.23,Paper,Recyclable,23,Small,0.8,5
Gardening Supplies Packaging,8.47,Recycled Cardboard,Recyclable,2,Large,0.8,0.5
Gardening Supplies Packaging,201.79,Aluminum,Recyclable,95,Medium,0.7,20
Gardening Supplies Packaging,11.84,Glass,Recyclable,5,Small,0.85,2
Gardening Supplies Packaging,40.48,Biodegradable Foam,Biodegradable,5,Large,0.9,2
Gardening Supplies Packaging,19.85,Aluminum,Recyclable,9,Medium,0.85,2
Gardening Supplies Packaging,4.08,Paper,Recyclable,1,Small,0.85,0.5
Gardening Supplies Packaging,200.47,Biodegradable Foam,Biodegradable,85,Medium,1,20
Gardening Supplies Packaging,99.03,Aluminum,Recyclable,21,Large,0.7,5
Gardening Supplies Packaging,21.34,Recycled Cardboard,Recyclable,3,Medium,0.8,2
Gardening Supplies Packaging,39.76,Glass,Recyclable,9,Large,0.8,2
Gardening Supplies Packaging,98.91,Recycled Cardboard,Recyclable,25,Small,0.85,20
Gardening Supplies Packaging,1.76,Glass,Recyclable,2,Small,0.85,0.5
Gardening Supplies Packaging,101.46,Recycled Cardboard,Recyclable,5,Large,0.95,5
Gardening Supplies Packaging,50.24,Recycled Cardboard,Recyclable,8,Medium,0.8,5
Gardening Supplies Packaging,8.24,Biodegradable Plastic,Biodegradable,4,Medium,0.95,1
Gardening Supplies Packaging,48.82,Biodegradable Foam,Biodegradable,6,Medium,0.7,5
Gardening Supplies Packaging,401.21,Biodegradable Foam,Biodegradable,55,Large,1,20
Gardening Supplies Packaging,8.53,Paper,Recyclable,2,Small,0.85,2
Gardening Supplies Packaging,39.56,Paper,Recyclable,5,Large,0.95,2
Gardening Supplies Packaging,399.14,Recycled Cardboard,Recyclable,74,Large,0.9,20
Gardening Supplies Packaging,41.8,Recycled Cardboard,Recyclable,9,Large,0.7,2
Gardening Supplies Packaging,98.32,Biodegradable Plastic,Biodegradable,19,Large,0.95,5
Gardening Supplies Packaging,200.78,Biodegradable Plastic,Biodegradable,36,Medium,0.95,20
Gardening Supplies Packaging,400.33,Recycled Cardboard,Recyclable,84,Large,0.7,20
Gardening Supplies Packaging,19.74,Paper,Recyclable,7,Medium,0.95,2
Gardening Supplies Packaging,99.66,Recycled Cardboard,Recyclable,91,Small,0.85,20
Gardening Supplies Packaging,3.86,Paper,Recyclable,1,Medium,1,0.5
Gardening Supplies Packaging,8.57,Biodegradable Foam,Biodegradable,2,Large,0.95,0.5
Gardening Supplies Packaging,6.11,Recycled Cardboard,Recyclable,2,Small,0.85,1
Gardening Supplies Packaging,99.02,Recycled Cardboard,Recyclable,8,Large,1,5
Gardening Supplies Packaging,99.13,Glass,Recyclable,46,Small,0.95,20
Gardening Supplies Packaging,51.28,Biodegradable Foam,Biodegradable,24,Small,0.8,10
Gardening Supplies Packaging,50.23,Biodegradable Plastic,Biodegradable,21,Small,0.9,10
Gardening Supplies Packaging,19.41,Recycled Cardboard,Recyclable,4,Large,0.95,1
Gardening Supplies Packaging,400.27,Biodegradable Plastic,Biodegradable,61,Large,0.7,20
Gardening Supplies Packaging,98.09,Recycled Cardboard,Recyclable,15,Medium,1,10
Gardening Supplies Packaging,100.05,Glass,Recyclable,51,Small,0.85,20
Gardening Supplies Packaging,51.44,Aluminum,Recyclable,40,Small,0.9,10
Gardening Supplies Packaging,198.49,Recycled Cardboard,Recyclable,83,Medium,1,20
Gardening Supplies Packaging,200.52,Biodegradable Plastic,Biodegradable,13,Large,0.7,10
Gardening Supplies Packaging,9.41,Glass,Recyclable,3,Medium,0.95,1
Gardening Supplies Packaging,48.89,Aluminum,Recyclable,47,Small,0.7,10
Gardening Supplies Packaging,99.72,Biodegradable Foam,Biodegradable,21,Large,1,5
Gardening Supplies Packaging,99.67,Aluminum,Recyclable,51,Small,0.7,20
Gardening Supplies Packaging,6.1,Biodegradable Foam,Biodegradable,1,Medium,0.9,0.5
Gardening Supplies Packaging,11.73,Biodegradable Foam,Biodegradable,2,Large,0.9,0.5
Gardening Supplies Packaging,24.48,Paper,Recyclable,13,Small,0.7,5
Gardening Supplies Packaging,49.32,Paper,Recyclable,34,Small,1,10
Gardening Supplies Packaging,26.53,Aluminum,Recyclable,11,Small,0.8,5
Gardening Supplies Packaging,9.78,Aluminum,Recyclable,3,Medium,0.85,1
Gardening Supplies Packaging,99.64,Paper,Recyclable,87,Small,0.95,20
Gardening Supplies Packaging,6.49,Recycled Cardboard,Recyclable,3,Small,0.95,1
Gardening Supplies Packaging,100.9,Biodegradable Plastic,Biodegradable,10,Medium,0.95,10
Gardening Supplies Packaging,51.64,Biodegradable Foam,Biodegradable,27,Small,0.8,10
Gardening Supplies Packaging,100.24,Glass,Recyclable,16,Medium,1,10
Gardening Supplies Packaging,8.75,Paper,Recyclable,4,Small,0.8,2
Gardening Supplies Packaging,198.37,Recycled Cardboard,Recyclable,88,Medium,0.9,20
Gardening Supplies Packaging,199.13,Paper,Recyclable,28,Large,0.9,10
Gardening Supplies Packaging,2.67,Recycled Cardboard,Recyclable,2,Small,0.95,0.5
Cleaning Supplies Packaging,201.97,Paper,Recyclable,38,Medium,0.9,20
Cleaning Supplies Packaging,49.87,Biodegradable Foam,Biodegradable,21,Small,0.85,10
Cleaning Supplies Packaging,10.13,Biodegradable Foam,Biodegradable,1,Large,0.85,0.5
Cleaning Supplies Packaging,26.33,Paper,Recyclable,22,Small,0.85,5
Cleaning Supplies Packaging,8.66,Biodegradable Plastic,Biodegradable,1,Large,0.85,0.5
Cleaning Supplies Packaging,6.84,Biodegradable Plastic,Biodegradable,4,Small,1,1
Cleaning Supplies Packaging,10.72,Biodegradable Foam,Biodegradable,3,Medium,0.8,1
Cleaning Supplies Packaging,4.05,Paper,Recyclable,1,Medium,0.85,0.5
Cleaning Supplies Packaging,4.02,Biodegradable Plastic,Biodegradable,3,Small,0.85,1
Cleaning Supplies Packaging,6.68,Biodegradable Plastic,Biodegradable,1,Medium,0.95,0.5
Cleaning Supplies Packaging,200.26,Recycled Cardboard,Recyclable,94,Medium,1,20
Cleaning Supplies Packaging,0.6,Biodegradable Foam,Biodegradable,2,Small,0.85,0.5
Cleaning Supplies Packaging,399.83,Biodegradable Plastic,Biodegradable,39,Large,0.85,20
Cleaning Supplies Packaging,51.54,Biodegradable Foam,Biodegradable,19,Medium,0.85,5
Cleaning Supplies Packaging,41.07,Biodegradable Foam,Biodegradable,9,Large,0.9,2
Cleaning Supplies Packaging,48.3,Paper,Recyclable,41,Small,0.95,10
Cleaning Supplies Packaging,199.01,Paper,Recyclable,42,Large,0.95,10
Cleaning Supplies Packaging,5.34,Recycled Cardboard,Recyclable,1,Medium,0.95,0.5
Cleaning Supplies Packaging,4.28,Paper,Recyclable,2,Small,0.9,0.5
Cleaning Supplies Packaging,9.51,Recycled Cardboard,Recyclable,9,Small,0.95,2
Cleaning Supplies Packaging,40.24,Paper,Recyclable,7,Large,0.9,2
Cleaning Supplies Packaging,49.72,Paper,Recyclable,11,Medium,0.8,5
Cleaning Supplies Packaging,101.61,Recycled Cardboard,Recyclable,49,Medium,0.95,10
Cleaning Supplies Packaging,6.64,Recycled Cardboard,Recyclable,4,Small,0.8,1
Cleaning Supplies Packaging,8,Glass,Recyclable,3,Medium,0.9,1
Cleaning Supplies Packaging,98.59,Glass,Recyclable,23,Large,0.9,5
Cleaning Supplies Packaging,10.45,Biodegradable Foam,Biodegradable,1,Large,0.95,0.5
Cleaning Supplies Packaging,39.88,Glass,Recyclable,6,Large,0.85,2
Cleaning Supplies Packaging,18.61,Biodegradable Plastic,Biodegradable,4,Medium,0.7,2
Cleaning Supplies Packaging,48.31,Biodegradable Plastic,Biodegradable,28,Small,0.95,10
Cleaning Supplies Packaging,100.81,Paper,Recyclable,49,Small,0.95,20
Cleaning Supplies Packaging,18.81,Aluminum,Recyclable,4,Large,0.9,1
Cleaning Supplies Packaging,398.19,Paper,Recyclable,43,Large,0.9,20
Cleaning Supplies Packaging,98.69,Biodegradable Plastic,Biodegradable,30,Medium,1,10
Cleaning Supplies Packaging,26.08,Aluminum,Recyclable,11,Small,0.95,5
Cleaning Supplies Packaging,51.48,Biodegradable Foam,Biodegradable,14,Medium,0.8,5
Cleaning Supplies Packaging,19.64,Biodegradable Foam,Biodegradable,2,Large,1,1
Cleaning Supplies Packaging,3.51,Glass,Recyclable,1,Small,0.85,0.5
Cleaning Supplies Packaging,21.32,Glass,Recyclable,4,Large,0.95,1
Cleaning Supplies Packaging,201.3,Glass,Recyclable,36,Large,0.8,10
Cleaning Supplies Packaging,9.06,Glass,Recyclable,1,Large,0.95,0.5
Cleaning Supplies Packaging,99.49,Biodegradable Plastic,Biodegradable,21,Large,0.7,5
Cleaning Supplies Packaging,9.21,Biodegradable Foam,Biodegradable,1,Large,0.9,0.5
Cleaning Supplies Packaging,2.96,Glass,Recyclable,1,Small,0.85,0.5
Cleaning Supplies Packaging,8.18,Aluminum,Recyclable,9,Small,0.95,2
Cleaning Supplies Packaging,200.66,Recycled Cardboard,Recyclable,39,Large,0.9,10
Cleaning Supplies Packaging,99.58,Glass,Recyclable,40,Medium,0.8,10
Cleaning Supplies Packaging,400.49,Glass,Recyclable,31,Large,0.8,20
Cleaning Supplies Packaging,25.65,Aluminum,Recyclable,15,Small,1,5
Cleaning Supplies Packaging,199.95,Recycled Cardboard,Recyclable,38,Medium,0.95,20
Cleaning Supplies Packaging,20.52,Aluminum,Recyclable,3,Large,0.85,1
Cleaning Supplies Packaging,3.84,Recycled Cardboard,Recyclable,2,Medium,0.85,0.5
Cleaning Supplies Packaging,201.8,Aluminum,Recyclable,28,Large,1,10
Cleaning Supplies Packaging,100.53,Glass,Recyclable,70,Small,1,20
Cleaning Supplies Packaging,401.42,Recycled Cardboard,Recyclable,43,Large,0.7,20
Cleaning Supplies Packaging,26.72,Glass,Recyclable,11,Small,1,5
Cleaning Supplies Packaging,6.67,Biodegradable Plastic,Biodegradable,1,Medium,0.8,0.5
Cleaning Supplies Packaging,24.88,Biodegradable Plastic,Biodegradable,7,Small,0.8,5
Cleaning Supplies Packaging,25.69,Paper,Recyclable,25,Small,0.8,5
Cleaning Supplies Packaging,3.53,Biodegradable Foam,Biodegradable,1,Small,0.8,0.5
Cleaning Supplies Packaging,19.72,Biodegradable Plastic,Biodegradable,2,Large,1,1
Cleaning Supplies Packaging,99.54,Biodegradable Foam,Biodegradable,21,Large,0.95,5
Cleaning Supplies Packaging,198.71,Biodegradable Foam,Biodegradable,14,Large,0.85,10
Cleaning Supplies Packaging,98.18,Biodegradable Foam,Biodegradable,24,Large,0.7,5
Cleaning Supplies Packaging,39.03,Glass,Recyclable,6,Large,0.95,2
Cleaning Supplies Packaging,9.8,Glass,Recyclable,8,Small,0.9,2
Cleaning Supplies Packaging,11.16,Aluminum,Recyclable,7,Small,0.95,2
Cleaning Supplies Packaging,101.94,Glass,Recyclable,49,Medium,0.7,10
Cleaning Supplies Packaging,99.73,Biodegradable Foam,Biodegradable,40,Medium,1,10
Cleaning Supplies Packaging,99.07,Paper,Recyclable,16,Large,0.9,5
Cleaning Supplies Packaging,1.1,Paper,Recyclable,1,Small,0.9,0.5
Cleaning Supplies Packaging,99.56,Recycled Cardboard,Recyclable,49,Small,0.95,20
Cleaning Supplies Packaging,49.95,Recycled Cardboard,Recyclable,11,Medium,0.7,5
Cleaning Supplies Packaging,201.27,Glass,Recyclable,37,Large,1,10
Cleaning Supplies Packaging,3.8,Glass,Recyclable,2,Small,0.9,0.5
Cleaning Supplies Packaging,20.92,Biodegradable Plastic,Biodegradable,4,Medium,0.95,2
Cleaning Supplies Packaging,18.07,Biodegradable Foam,Biodegradable,8,Medium,0.85,2
Cleaning Supplies Packaging,399.01,Recycled Cardboard,Recyclable,55,Large,0.85,20
Cleaning Supplies Packaging,6.76,Glass,Recyclable,2,Medium,0.95,0.5
Cleaning Supplies Packaging,100.16,Recycled Cardboard,Recyclable,8,Large,0.95,5
Cleaning Supplies Packaging,8.5,Glass,Recyclable,4,Medium,0.85,1
Cleaning Supplies Packaging,6.38,Biodegradable Foam,Biodegradable,1,Medium,0.95,0.5
Cleaning Supplies Packaging,49.69,Recycled Cardboard,Recyclable,23,Medium,0.85,5
Cleaning Supplies Packaging,51.84,Paper,Recyclable,13,Medium,0.7,5
Cleaning Supplies Packaging,198.36,Recycled Cardboard,Recyclable,30,Large,0.7,10
Cleaning Supplies Packaging,398.68,Biodegradable Foam,Biodegradable,49,Large,0.95,20
Cleaning Supplies Packaging,6.42,Recycled Cardboard,Recyclable,1,Medium,0.7,0.5
Cleaning Supplies Packaging,398.27,Aluminum,Recyclable,66,Large,0.9,20
Cleaning Supplies Packaging,4.73,Glass,Recyclable,1,Medium,0.95,0.5
Cleaning Supplies Packaging,8.92,Biodegradable Plastic,Biodegradable,7,Small,0.8,2
Cleaning Supplies Packaging,4.79,Aluminum,Recyclable,2,Medium,0.85,0.5
Cleaning Supplies Packaging,199.79,Biodegradable Foam,Biodegradable,33,Large,0.7,10
Cleaning Supplies Packaging,98.43,Biodegradable Foam,Biodegradable,28,Medium,1,10
Cleaning Supplies Packaging,99.66,Biodegradable Foam,Biodegradable,75,Small,0.95,20
